feature,U,pval,effect_size,mean_g1,mean_g2,median_g1,median_g2,log2FC,qval,metabolite_name,pathway
C00366_Urate,4692.0,0.9114540195830573,-0.010009686793671202,0.7114152551385462,0.7534389697862273,0.6944001021951929,0.6792225986192473,0.08279874400020044,0.97902025570113,C00366,Other
C00429_Dihydrouracil,4604.0,0.9210454735062508,0.008933376385749647,1.9578077165524548,2.2520835797798093,2.8172392867315796,3.0450588415597597,0.20202129035538344,0.97902025570113,C00429,Other
C00493_Shikimate,4594.5,0.9028331099041801,0.010978366160800723,0.004370258870089609,0.01763582675381587,-0.29773764539669434,-0.23477003996994228,2.012718316771123,0.97902025570113,C00493,Other
C00847_4-Pyridoxate,4605.0,0.922965080564315,0.008718114304165359,-0.21757941398639466,-0.20129535140713387,-0.1477409400554861,-0.1621010325068224,-0.11222820881291787,0.97902025570113,C00847,Other
C00695_Cholate,4684.0,0.9268058420637364,-0.00828759014099667,1.66429777162705,1.6440936035272715,1.6886991288242654,1.694678090655932,-0.017621141013762026,0.97902025570113,C00695,Bile Acid
C00055_CMP,4610.5,0.933530644524435,0.007534172855451549,-0.36936017459896026,-0.35937005560080443,-0.23232017997690702,-0.28580991950818024,-0.039558117844032334,0.9792279488018549,C00055,Nucleotide
C00931_Porphobilinogen,4671.0,0.9518070076886191,-0.005489183080400473,0.04364386250406343,0.12029571822747866,-0.07217263034420607,-0.1153431796692479,1.462734579806088,0.9886122697301026,C00931,Other
C05984_2-Hydroxybutyrate,4669.0,0.9556585274057658,-0.005058658917231673,0.21197523385043102,0.23243265275115818,0.0,0.022100193439029026,0.13291703877747166,0.9886122697301026,C05984,Other
"C03283_2,4-Diaminobutyrate",4626.0,0.9633642500439065,0.004197610590894407,-0.7527563999072513,-0.7418367348618768,-0.907275474176984,-0.8543432678597176,-0.021081358639425524,0.9897577911409997,C03283,Other
"C11003_2,4-Dimethylaniline",4651.5,0.9893914410945173,-0.0012915724895059544,-0.7060139671858395,-0.569315688638789,-1.2045579949605967,-1.1639061120079948,-0.3104678686931125,1.0,C11003,Other
C02630_2-Hydroxyglutarate,4647.0,0.9980711281099207,-0.0003228931223764331,0.7694209635528875,0.8617774121160447,1.034005603820577,0.9985389851738953,0.1635421468683326,1.0,C02630,Other
C00191_Glucuronate,4646.0,1.0,-0.00010763104079214436,0.27097817691288506,0.3386629432224265,-0.1794984667291648,-0.040091214784240936,0.3216734639673938,1.0,C00191,Other
C00214_Thymidine,4651.5,0.9893915128254015,-0.0012915724895059544,0.2801287638814982,0.35629476817020544,0.763733699924396,0.6670745238492375,0.3469811697179449,1.0,C00214,Other
