met_name,met_base,taxon,pathway,mean_flux,std_flux,n_samples,taxon_full
Fumarate,fum,bivia,Other,35.10176227569152,30.24820000722294,2,Prevotella bivia
Water,h2o,laneus,Other,35.0576552455136,32.45808654935169,7,Odoribacter laneus
Succinate,succ,enterocolitica,Other,35.05373694431512,,1,Yersinia enterocolitica
Cytidine,cytd,parasanguinis,Other,35.042677812965756,24.48180130542968,3,Streptococcus parasanguinis
Deoxycytidine,dcyt,adiacens,Other,35.00261435513167,14.781262713780121,2,Granulicatella adiacens
Serine,ser_L,lutetiensis,Other,34.96226000313413,,1,Streptococcus lutetiensis
Malate,mal_L,wadsworthensis,Other,34.95532062082877,26.731873820935437,25,Sutterella wadsworthensis
Asparagine,asn_L,hansenii,Other,34.891218145330015,,1,Blautia hansenii
Glutamine,gln_L,albertii,Amino Acid,34.891206060553706,27.552281208912834,5,Escherichia albertii
Indole,indole,ovatus,Other,34.88035569335019,24.591074890502068,3,Bacteroides ovatus
Fructose,fru,bryantii,Other,34.85479817045359,5.8544026373952605,3,Prevotella bryantii
Propionate,ppa,fluxus,SCFA,34.82957582364089,26.447614833135834,8,Bacteroides fluxus
Cytidine,cytd,fragilis,Other,34.79384536929546,23.354771633872044,19,Bacteroides fragilis
7ocholate,7ocholate,fragilis,Other,34.79235147693797,23.431718867384195,18,Bacteroides fragilis
Glutamine,gln_L,piscolens,Amino Acid,34.78798737379755,32.43948747218164,3,Pyramidobacter piscolens
Proton,h,catenulatum,Other,34.73277740567566,35.114525791182096,9,Bifidobacterium catenulatum
GABA,4abut,splanchnicus,Other,34.63297063282564,27.43530953825347,64,Odoribacter splanchnicus
Deoxyadenosine,dad_2,xylaniphila,Other,34.63162721391345,26.51431709976214,12,Paraprevotella xylaniphila
CO2,co2,lutetiensis,Other,34.61538461538464,,1,Streptococcus lutetiensis
Proton,h,evryensis,Other,34.6081803798305,13.354691680562816,4,Cloacibacillus evryensis
Ethanol,etoh,succinatiphilus,Other,34.58928098384164,7.452492976258998,4,Dialister succinatiphilus
D-Lactate,lac_D,eggerthii,Other,34.58678629125665,33.47012139950922,15,Bacteroides eggerthii
Acetate,ac,virosa,SCFA,34.573215636577046,32.03509477654847,7,Butyricimonas virosa
Glucose,glc_D,mutans,Other,34.56162637740386,35.81404233229238,4,Streptococcus mutans
Proline,pro_L,xylanisolvens,Amino Acid,34.55423689526609,23.586113391251352,17,Bacteroides xylanisolvens
Alanine,ala_L,oxytoca,Amino Acid,34.53057489873686,,1,Klebsiella oxytoca
Fumarate,fum,distasonis,Other,34.50197005090087,28.39017349079044,58,Parabacteroides distasonis
Glycine,gly,muciniphila,Amino Acid,34.50087573420505,48.768270734398996,2,Akkermansia muciniphila
Guanosine,gsn,melaninogenica,Other,34.44673634375172,4.581024605084205,3,Prevotella melaninogenica
CO2,co2,conceptionensis,Other,34.440566992402026,,1,Prevotella conceptionensis
Threonine,thr_L,plautii,Amino Acid,34.43434733184115,21.936513728053498,41,Flavonifractor plautii
Ornithine,orn,thermophilum,Polyamine,34.414077917462066,,1,Bifidobacterium thermophilum
12dhchol,12dhchol,hadrus,Other,34.40933822577687,22.693680183599103,18,Anaerostipes hadrus
Hydrogen Sulfide,h2s,uniformis,Other,34.3873565077612,26.26292925363976,103,Bacteroides uniformis
D-Lactate,lac_D,goldsteinii,Other,34.38366237793117,26.176188985549143,8,Parabacteroides goldsteinii
Cholate,cholate,aerofaciens,Bile Acid,34.33884416753396,15.183391985451921,3,Collinsella aerofaciens
Nicotinate,nac,jalaludinii,Other,34.32618458336931,27.31704684353359,5,Mitsuokella jalaludinii
L-Lactaldehyde,lald_L,clara,Other,34.30756834496218,25.999161162134136,21,Paraprevotella clara
Hypoxanthine,hxan,evryensis,Other,34.299349805611236,36.48726215755203,9,Cloacibacillus evryensis
Water,h2o,hypermegale,Other,34.2972268147362,44.376007704764824,2,Megamonas hypermegale
Ethanol,etoh,pseudocatenulatum,Other,34.26311085162163,22.670559280218985,8,Bifidobacterium pseudocatenulatum
Ammonium,nh4,albertii,Other,34.25878791754989,18.205064313313873,3,Escherichia albertii
Aspartate,asp_L,buccae,Amino Acid,34.24467561228135,,1,Prevotella buccae
Glutamate,glu_L,putredinis,Amino Acid,34.21697939878328,36.447011608375874,38,Alistipes putredinis
Glycerol,glyc,muciniphila,Other,34.21362454030783,20.97180214571004,5,Akkermansia muciniphila
Glutamate,glu_L,laneus,Amino Acid,34.21171295914443,15.744886290632994,7,Odoribacter laneus
Acetate,ac,funiformis,SCFA,34.21003318843123,27.102821618560966,4,Megamonas funiformis
D-Alanine,ala_D,funiformis,Other,34.200085437956,50.28993431406875,3,Megamonas funiformis
Water,h2o,stercorea,Other,34.19812428915071,29.427712017633013,14,Prevotella stercorea
Butyrate,but,stomatis,SCFA,34.177014776614485,15.517723736146431,5,Peptostreptococcus stomatis
Ornithine,orn,clara,Polyamine,34.16477007873581,25.186528630166766,9,Paraprevotella clara
Galactose,gal,clara,Other,34.156909561294356,25.87447393159558,2,Paraprevotella clara
Ammonium,nh4,aerofaciens,Other,34.13661067688295,12.13223481867381,9,Collinsella aerofaciens
Carnitine,crn,fergusonii,Other,34.13435388254696,7.7738817285242225,3,Escherichia fergusonii
Proton,h,adiacens,Other,34.090909090908994,22.498852128662854,2,Granulicatella adiacens
Cytidine,cytd,paraputrificum,Other,34.08689641897024,12.850812155587544,2,Clostridium paraputrificum
Ethanol,etoh,sinus,Other,34.0850562317067,20.588117223773768,5,Oribacterium sinus
Phenylalanine,phe_L,uniformis,Other,33.99825944112413,24.78993104767679,20,Bacteroides uniformis
Serine,ser_L,funiformis,Other,33.99548954197796,26.13556745115197,8,Megamonas funiformis
Cysteine,cys_L,splanchnicus,Other,33.86500553512082,2.5871450792054493,2,Odoribacter splanchnicus
Histidine,his_L,bifidum,Other,33.83711613729296,24.49191295329978,7,Bifidobacterium bifidum
Glutamate,glu_L,goldsteinii,Amino Acid,33.834022295571145,26.398087826908696,5,Parabacteroides goldsteinii
Adenosine,adn,funiformis,Other,33.80188001522032,32.56560327528056,19,Megamonas funiformis
Malate,mal_L,funiformis,Other,33.800077664817664,26.810662309356058,21,Megamonas funiformis
Pyruvate,pyr,cylindroides,Other,33.730980043894974,15.035065366630944,4,Faecalitalea cylindroides
Adenosine,adn,freundii,Other,33.702856652381236,47.351968568201514,2,Citrobacter freundii
Deoxycytidine,dcyt,uniformis,Other,33.68941850540216,21.566027971683894,2,Bacteroides uniformis
Threonine,thr_L,prausnitzii,Amino Acid,33.66534303067442,24.90190842619805,60,Faecalibacterium prausnitzii
Acetaldehyde,acald,ramosum,Other,33.60442393308279,50.90433892474053,3,Erysipelatoclostridium ramosum
Threonine,thr_L,eggerthii,Amino Acid,33.595478573786586,29.471274082009952,11,Bacteroides eggerthii
Water,h2o,inulinivorans,Other,33.584295907713084,30.11375069941615,36,Roseburia inulinivorans
Ammonium,nh4,adolescentis,Other,33.578109696266104,24.616154878696047,7,Bifidobacterium adolescentis
Acetate,ac,tannerae,SCFA,33.5615782169935,21.75026522778865,2,Alloprevotella tannerae
Glycine,gly,cylindroides,Amino Acid,33.5349886034383,,1,Faecalitalea cylindroides
Cysteine,cys_L,cylindroides,Other,33.5349886034383,,1,Faecalitalea cylindroides
Deoxycytidine,dcyt,albensis,Other,33.51734388285828,,1,Prevotella albensis
Cytidine,cytd,tanakaei,Other,33.47666519677403,33.340362321932396,3,Collinsella tanakaei
Succinate,succ,cellulosilyticus,Other,33.4498958842032,16.30913188679118,16,Bacteroides cellulosilyticus
Adenine,ade,tannerae,Other,33.441558441558435,20.80710385715858,3,Alloprevotella tannerae
Valine,val_L,onderdonkii,Other,33.4290979256817,31.26368633607639,11,Alistipes onderdonkii
CO2,co2,denticola,Other,33.41268142441129,,1,Prevotella denticola
Ethanol,etoh,longum,Other,33.35118739338304,,1,Bifidobacterium longum
Water,h2o,merdae,Other,33.33637300975048,20.59539708447247,45,Parabacteroides merdae
Ammonium,nh4,excrementihominis,Other,33.33340196962833,30.10167355457897,18,Parasutterella excrementihominis
Cholate,cholate,mitsuokai,Bile Acid,33.33333333333337,,1,Catenibacterium mitsuokai
Cytidine,cytd,xylaniphila,Other,33.33333333333334,,1,Paraprevotella xylaniphila
Nicotinamide,ncam,fluxus,Other,33.333333333333336,,1,Bacteroides fluxus
CO2,co2,filiformis,Other,33.33333333333333,,1,Holdemania filiformis
Isoleucine,ile_L,sinus,Amino Acid,33.33333333333326,,1,Oribacterium sinus
Lactate,lac_L,filiformis,Other,33.33333333333326,,1,Holdemania filiformis
CO2,co2,capillosus,Other,33.33333333333325,1.8792478549923706e-13,3,Pseudoflavonifractor capillosus
D-Lactate,lac_D,aerofaciens,Other,33.333333332985205,,1,Collinsella aerofaciens
Fumarate,fum,succinatiphilus,Other,33.32461968936801,40.28850705693667,5,Dialister succinatiphilus
Ammonium,nh4,corporis,Other,33.318050164536096,8.011528526367401,2,Prevotella corporis
Valine,val_L,fragilis,Other,33.312784194377194,24.87836320587985,6,Bacteroides fragilis
Thymidine,thymd,timidum,Other,33.29519858154481,,1,Mogibacterium timidum
Nicotinate,nac,oxytoca,Other,33.28498085691487,32.71942364990407,3,Klebsiella oxytoca
N-Acetylneuraminate,acnam,xylanisolvens,Other,33.26811086041014,31.829113900575454,18,Bacteroides xylanisolvens
CO2,co2,hansenii,Other,33.23843897723849,11.919313905157853,2,Blautia hansenii
Maltose,malt,jalaludinii,Other,33.23420213471683,38.52294934348619,7,Mitsuokella jalaludinii
Adenine,ade,clara,Other,33.22627016052155,28.097853444678975,19,Paraprevotella clara
Ammonium,nh4,mutans,Other,33.22446049663199,,1,Streptococcus mutans
Cytidine,cytd,ovatus,Other,33.21836435953116,28.144853724414684,38,Bacteroides ovatus
Ammonium,nh4,inulinivorans,Other,33.210150237860745,18.460496750966698,11,Roseburia inulinivorans
Valine,val_L,subtilis,Other,33.191043015610376,31.2981504734489,2,Bacillus subtilis
Glycine,gly,uenonis,Amino Acid,33.16904408476016,31.80539408086148,5,Porphyromonas uenonis
CO2,co2,asburiae,Other,33.13967829567376,,1,Enterobacter asburiae
Ammonium,nh4,formicigenerans,Other,33.1013994982504,27.4846134305655,15,Dorea formicigenerans
Proton,h,pamelaeae,Other,33.05368483700464,23.96570873575747,2,Gordonibacter pamelaeae
2obut,2obut,thetaiotaomicron,Other,32.9825371451053,32.54148724758427,6,Bacteroides thetaiotaomicron
Water,h2o,albensis,Other,32.97288196406033,31.91758211068575,3,Prevotella albensis
12ppd_S,12ppd_S,bifidum,Other,32.920637906130416,29.101120204410094,3,Bifidobacterium bifidum
gcald,gcald,merdae,Other,32.89516906719765,26.937137534569064,55,Parabacteroides merdae
Asparagine,asn_L,plautii,Other,32.879812434959454,30.904886184894337,14,Flavonifractor plautii
ppi,ppi,tannerae,Other,32.856150877342216,37.64121075327266,2,Alloprevotella tannerae
Adenine,ade,salyersiae,Other,32.852500132379454,28.43237169510617,6,Bacteroides salyersiae
Phosphate,pi,salivae,Other,32.82970392887462,43.44693514170965,3,Prevotella salivae
Histidine,his_L,piger,Other,32.8205128205124,,1,Desulfovibrio piger
Water,h2o,excrementihominis,Other,32.79569444354227,32.380943023530406,5,Parasutterella excrementihominis
Malate,mal_L,atypica,Other,32.76697665677193,30.498903109697135,3,Veillonella atypica
Guanosine,gsn,intermedia,Other,32.7542336639665,14.52751959595483,2,Kluyvera intermedia
Adenosine,adn,salyersiae,Other,32.748570093526354,35.223720964096565,10,Bacteroides salyersiae
Glycine,gly,timidum,Amino Acid,32.734859372303404,,1,Mogibacterium timidum
CO2,co2,timidum,Other,32.6712771372157,2.130301447942146e-12,2,Mogibacterium timidum
Tetrahydrofolate,thf,dentium,Other,32.65591443245893,,1,Bifidobacterium dentium
Glycerol-3-Phosphate,glyc3p,onderdonkii,Other,32.58964333623823,44.04594108595927,4,Alistipes onderdonkii
Ammonium,nh4,stercorea,Other,32.581268392124784,35.475137805204845,47,Prevotella stercorea
Ethanol,etoh,fergusonii,Other,32.54573196963574,23.94589222519341,5,Escherichia fergusonii
Valine,val_L,xylanisolvens,Other,32.54032048640406,43.48305957383366,3,Bacteroides xylanisolvens
Asparagine,asn_L,formicigenerans,Other,32.51516571435366,23.254694618966365,11,Dorea formicigenerans
Asparagine,asn_L,ramosum,Other,32.467049243742046,25.63595560975507,9,Erysipelatoclostridium ramosum
Ethanol,etoh,pamelaeae,Other,32.46405530131545,12.694779424582142,7,Gordonibacter pamelaeae
Proline,pro_L,intestini,Amino Acid,32.46228595104156,,1,Murimonas intestini
Glycerol,glyc,gallolyticus,Other,32.40740740740739,24.87968304174933,2,Streptococcus gallolyticus
Serine,ser_L,enoeca,Other,32.320528931734096,1.432321720602599,2,Prevotella enoeca
Serine,ser_L,formicigenerans,Other,32.31747519391936,37.93405795929571,29,Dorea formicigenerans
Asparagine,asn_L,ovatus,Other,32.23431417813592,24.37379278773744,41,Bacteroides ovatus
Succinate,succ,xylanisolvens,Other,32.22739393864198,15.41307110164463,37,Bacteroides xylanisolvens
Lactate,lac_L,angulatum,Other,32.21586216660239,32.09140860553444,2,Bifidobacterium angulatum
Serine,ser_L,hypermegale,Other,32.20699535872964,25.163108479051967,2,Megamonas hypermegale
Succinate,succ,merdae,Other,32.20393047222426,26.95356421487274,48,Parabacteroides merdae
Asparagine,asn_L,xylanisolvens,Other,32.20166099613377,25.199208952806348,36,Bacteroides xylanisolvens
Glutamate,glu_L,fergusonii,Amino Acid,32.1633554452857,29.75002448528568,4,Escherichia fergusonii
Asparagine,asn_L,merdae,Other,32.091053012174434,26.87901562832075,16,Parabacteroides merdae
Propionate,ppa,stercorea,SCFA,32.032408717416445,29.766943146676603,5,Prevotella stercorea
Valine,val_L,bryantii,Other,32.0298724727814,15.860494901615533,3,Prevotella bryantii
Guanosine,gsn,bryantii,Other,32.0257058906699,20.35677953983189,4,Prevotella bryantii
Acetate,ac,merdae,SCFA,31.99219911536805,23.39438883917878,84,Parabacteroides merdae
Nicotinate,nac,colihominis,Other,31.991272321082153,13.066206539581747,51,Anaerotruncus colihominis
Ribose,rib_D,cancerogenus,Other,31.976744186094894,,1,Enterobacter cancerogenus
Water,h2o,nigrescens,Other,31.922027274852724,34.73729883350371,2,Prevotella nigrescens
Glutamate,glu_L,naeslundii,Amino Acid,31.89966420144729,,1,Actinomyces naeslundii
Glucose-6-Phosphate,g6p,fergusonii,Other,31.861530819898476,16.416848280311033,22,Escherichia fergusonii
Ornithine,orn,equolifaciens,Polyamine,31.854543794815278,19.485545959974445,11,Slackia_A equolifaciens
Serine,ser_L,clara,Other,31.81434277078771,14.855609023543257,10,Paraprevotella clara
Hydrogen,h2,colihominis,Other,31.801560001110474,0.7065286961249723,2,Anaerotruncus colihominis
btd_RR,btd_RR,asburiae,Other,31.77317821671706,24.20038830312433,2,Enterobacter asburiae
Deoxycytidine,dcyt,prausnitzii,Other,31.763732952986544,28.089200682816692,10,Faecalibacterium prausnitzii
Acetate,ac,wadsworthia,SCFA,31.724339689272558,26.726444676448402,6,Bilophila wadsworthia
Glycerol,glyc,breve,Other,31.705821456435736,34.73301933109642,27,Bifidobacterium breve
Phosphate,pi,multacida,Other,31.69626359074265,37.50384332031439,5,Mitsuokella multacida
Water,h2o,forsythia,Other,31.6955450690811,23.498134249623085,2,Tannerella forsythia
Alanine,ala_L,uniformis,Amino Acid,31.65433341978477,20.815822412366114,14,Bacteroides uniformis
Deoxycytidine,dcyt,synergistica,Other,31.643972929361038,,1,Butyricimonas synergistica
Lactate,lac_L,mutans,Other,31.633201470318063,28.046449867821728,2,Streptococcus mutans
Deoxycytidine,dcyt,morbillorum,Other,31.628873254090816,24.63361839658654,3,Gemella morbillorum
Proton,h,asaccharolytica,Other,31.600432918688913,25.36125734112912,3,Porphyromonas asaccharolytica
Hydrogen Sulfide,h2s,prausnitzii,Other,31.598433505260914,31.45245751483556,6,Faecalibacterium prausnitzii
Ammonium,nh4,fergusonii,Other,31.592158618671128,12.544279680984538,2,Escherichia fergusonii
Serine,ser_L,equolifaciens,Other,31.578947368421172,,1,Slackia_A equolifaciens
Ethanol,etoh,bartlettii,Other,31.572078643787734,21.613375630317407,5,Intestinibacter bartlettii
Guanine,gua,constellatus,Other,31.559746680977213,,1,Streptococcus constellatus
Cysteine,cys_L,hadrus,Other,31.54669518351762,22.84944959022451,17,Anaerostipes hadrus
Formate,for,cellulosilyticus,Other,31.535448070429023,27.065614777015405,60,Bacteroides cellulosilyticus
Uracil,ura,wadsworthensis,Other,31.519182553665274,23.145101851453077,38,Sutterella wadsworthensis
Valine,val_L,hadrus,Other,31.492154815468957,23.479569517515863,49,Anaerostipes hadrus
Water,h2o,intermedia,Other,31.48517367448256,,1,Kluyvera intermedia
CO2,co2,albensis,Other,31.476396809320143,23.909425868852715,4,Prevotella albensis
Adenosine,adn,faecis,Other,31.444364541882905,25.513126338336825,6,Blautia_A faecis
Glutamate,glu_L,funiformis,Amino Acid,31.443468846948658,28.844774668302986,6,Megamonas funiformis
Proton,h,inulinivorans,Other,31.439193779388305,29.585042115339217,19,Roseburia inulinivorans
L-Lactaldehyde,lald_L,muciniphila,Other,31.418138761182846,22.243678514294334,15,Akkermansia muciniphila
Inosine,ins,butyricum,Other,31.41216573659716,,1,Clostridium butyricum
Adenosine,adn,stercorea,Other,31.37739986288395,30.934647035907354,9,Prevotella stercorea
Water,h2o,caviae,Other,31.37168060576323,,1,Veillonella caviae
2obut,2obut,fragilis,Other,31.32117877983763,23.104523266991322,13,Bacteroides fragilis
Ammonium,nh4,infantarius,Other,31.3131313131326,18.57048112207252,2,Streptococcus infantarius
12ppd_S,12ppd_S,adolescentis,Other,31.31171263459891,33.173534510790056,6,Bifidobacterium adolescentis
N-Acetylneuraminate,acnam,ovatus,Other,31.284423175287642,24.772046839558488,32,Bacteroides ovatus
Maltose,malt,buccae,Other,31.256088475031568,,1,Prevotella buccae
Proton,h,putredinis,Other,31.240333155902317,38.268672918613674,68,Alistipes putredinis
Deoxyadenosine,dad_2,laneus,Other,31.224112895662405,27.582102936193433,5,Odoribacter laneus
Lactate,lac_L,ramosum,Other,31.222678926502407,15.30037435851047,4,Erysipelatoclostridium ramosum
Ammonium,nh4,longum,Other,31.202072832647378,22.65715894999725,25,Bifidobacterium longum
Nicotinate,nac,laneus,Other,31.19893733938331,37.9058592499841,7,Odoribacter laneus
Deoxyguanosine,dgsn,stomatis,Other,31.198335475884438,41.608350486244156,4,Peptostreptococcus stomatis
Phenylalanine,phe_L,putredinis,Other,31.1494494631915,36.30026385736749,18,Alistipes putredinis
Leucine,leu_L,bryantii,Amino Acid,31.14279148141022,29.489683914638434,2,Prevotella bryantii
Proton,h,stomatis,Other,31.134342745659232,,1,Peptostreptococcus stomatis
Phosphate,pi,media,Other,31.116077331899604,,1,Aeromonas media
Acetaldehyde,acald,oleiciplenus,Other,31.097346133967886,40.221232497683296,2,Bacteroides oleiciplenus
Proton,h,funiformis,Other,31.092175244435442,12.965278153865157,3,Megamonas funiformis
D-Lactate,lac_D,distasonis,Other,31.066394682276158,26.144371156609527,55,Parabacteroides distasonis
Nicotinate,nac,fergusonii,Other,31.047490233564385,26.697476779551575,12,Escherichia fergusonii
Aspartate,asp_L,melaninogenica,Amino Acid,31.04514448898996,19.02126795332909,2,Prevotella melaninogenica
